"id","location_id/display_name","product_id/default_code","product_id/name","product_id/categ_id/name","quantity","reserved_quantity"
"__export__.stock_quant_348518_f0250826","MRPL/Stock","AMP-F035","Сервопривод постоянного вращения Feetech FB5317M-360 с обратной связью / 360°","Saleable","1.0","0.0"
"__export__.stock_quant_348519_65092140","MRPL/Stock","AMP-F036","Сервопривод Feetech FT6335M / 360°","Saleable","1.0","0.0"
"__export__.stock_quant_348520_ee87e8cc","MRPL/Stock","AMP-X701-1","Колесо на вал микросервоприводов (1 шт.)","Materials Kits","2.0","0.0"
"__export__.stock_quant_348521_1071bc91","MRPL/Stock","AMP-X702-1","Колесо на вал стандартных сервоприводов (1 шт.)","Materials Kits","2.0","0.0"
"__export__.stock_quant_348530_19782ce5","PS/Kits","AMP-X600","Подставка под паяльник с губкой (мал.)","Materials Kits","4.0","0.0"
"__export__.stock_quant_348531_d4262105","PS/Kits","AMP-W036","Лужёные провода для пайки 22 AWG (15×10см, 25×5см)","Materials Kits","5.0","0.0"
"__export__.stock_quant_348535_43181418","PS/Kits","AMP-X648","DIP-панель на 16 контактов","Materials Kits","355.0","0.0"
"__export__.stock_quant_348536_b6b3150b","PS/Kits","AMP-X599","Оловоотсос","Materials Kits","6.0","0.0"
"__export__.stock_quant_348538_9162bbdf","PS/Kits","AMP-X598","Бокорезы для пайки","Materials Kits","14.0","0.0"
"__export__.stock_quant_348546_745b8f0c","PS/Kits","AMP-X602","Защитные очки для пайки","Materials Kits","91.0","0.0"
"__export__.stock_quant_348603_6678323a","PS/Prepair","GPS_GLONASS-WIRE","GPS/GLONASS dual-mode antenna 3M cabel","Materials","48.0","0.0"
"__export__.stock_quant_348604_00bfd1ca","PS/Prepair","20CM_CABLE_SMA_FEMALE_JACK_TO_UFL","20cm Cable SMA Female Jack to UFL","Materials","48.0","0.0"
"__export__.stock_quant_348815_dbcfecd0","PS/Prepair","AMP-X018","Термистор","Saleable","374.0","0.0"
"__export__.stock_quant_349056_529705c4","OF/Stock","AMP-X216","Цветные адресуемые светодиодные модули WS2811","Saleable","1.0","0.0"
"__export__.stock_quant_349058_116514ca","OF/Stock","AMP-X220","Батарейный отсек 3×2 AAА","Saleable","2.0","1.0"
"__export__.stock_quant_349060_7f9c2d47","OF/Stock","AMP-X229","Espruino Pico (без ног)","Saleable","3.0","0.0"
"__export__.stock_quant_349061_ac197cc4","OF/Stock","AMP-X233","Крышка для тумблера","Saleable","2.0","0.0"
"__export__.stock_quant_349065_33fe5331","OF/Stock","AMP-X309","Адаптер PoE","Saleable","2.0","0.0"
"__export__.stock_quant_349082_27f5b4b9","PS/Prepair","USB3100-2","Блок питания Ginzzu GA-3311UW 2×USB / 5 В / 3100 мА","Saleable","410.0","0.0"
"__export__.stock_quant_349226_625c582a","PS/Mount","R1114Q331A-TR-FE","R1114Q331A-TR-FE","Materials","4.0","0.0"
"__export__.stock_quant_349287_9eb4b48f","SS/Stock/Market","AMP-X204","Клавиатура 4×3 кнопки","Saleable","2.0","0.0"
"__export__.stock_quant_349457_166fe6c7","AMPRU/Stock","AMP-X375","Шаговый двигатель 28BYJ-48 5V","Saleable","6.0","0.0"
"__export__.stock_quant_349617_17140b03","PS/Prepair","8308-9PIR","8308-9PIR линза","Materials Kits","63.0","0.0"
"__export__.stock_quant_349762_8186196c","PS/Prepair","AMP-X700","Батарейка «Крона» (Robiton)","Materials Kits","63.0","0.0"
"__export__.stock_quant_349772_2974f902","AMPRU/Stock","AMP-V16606"," Ёмкостный сканер отпечатков пальцев (таблетка)","Saleable","10.0","0.0"
"__export__.stock_quant_349775_91fb1166","AMPRU/Stock","AMP-X490","Корпус для Raspberry Pi 4 с двумя кулерами (LT-4B02 / алюминий / золотой)","Saleable","5.0","0.0"
"__export__.stock_quant_349776_5d19caf4","AMPRU/Stock","AMP-X491","Корпус для Raspberry Pi 4 с двумя кулерами (LT-4B02 / алюминий / серый)","Saleable","7.0","0.0"
"__export__.stock_quant_349848_08bffa43","PS/Kits","AMP-X559","Транзистор S9015","Materials Kits","704.0","0.0"
"__export__.stock_quant_349849_b74fed7f","PS/Kits","RAW-R220K-1","Резистор 220 кОм (1шт.)","Materials Kits","49.0","0.0"
"__export__.stock_quant_349854_cdd4cae0","PS/Kits","RAW-P078","Скотч двухсторонний 10х80мм","Materials Kits","4039.0","0.0"
"__export__.stock_quant_349855_e7d4b9b9","PS/Kits","AMP-X509","Батарейный отсек АА  KLS5-710-B (FC1-5109)","Materials Kits","59.0","0.0"
"__export__.stock_quant_349876_7baa3ee8","OF/Stock","AMP-X623","PETG-пластик eSUN / жёлтый","Saleable","1.0","0.0"
"__export__.stock_quant_349877_c0b5f44b","OF/Stock","AMP-X624","PETG-пластик eSUN / зелёный","Saleable","1.0","0.0"
"__export__.stock_quant_349882_ab4e0a4d","OF/Stock","AMP-X629","PETG-пластик eSUN / синий","Saleable","1.0","0.0"
"__export__.stock_quant_349887_7a840c03","OF/Stock","AMP-X634","PLA-пластик eSUN / коричневый","Saleable","1.0","0.0"
"__export__.stock_quant_349894_aa1c74b3","OF/Stock","AMP-X641","PLA-пластик eSUN / фиолетовый","Saleable","1.0","0.0"
"__export__.stock_quant_349895_49c23531","OF/Stock","AMP-X680","PLA-пластик eSUN / оливковый","Saleable","1.0","0.0"
"__export__.stock_quant_350252_8871f9e2","PS/Manufacturing","NEOWAY_G7","Навигационный модуль Neoway G7A","Materials","2.0","0.0"
"__export__.stock_quant_350516_3d4546a1","SS/Stock/Edu","AMP-W007","Соединительные провода «мама-папа»","Saleable","6.0","4.0"
"__export__.stock_quant_350518_1f5055c8","SS/Stock/Market","AMP-B113","Сборка силовых ключей N-FET (Zelo-модуль)","Saleable","1.0","0.0"
"__export__.stock_quant_350519_5e81328f","MLT/Stock","3K_RGBM_A5_PCB","3K_RGBM_A5_PCB","PCB","75.0","0.0"
"__export__.stock_quant_350520_2edc373d","MLT/Stock","PLS-40S","PLS-40S (C2100-40ADGAT0R DS1022-1*40-MAF17XT@CONNFLY Элитан)","Materials","31.0","0.0"
"__export__.stock_quant_350521_5c203289","MLT/Stock","RC0402JR-070RL","RC0402JR-070RL","Materials","15.0","0.0"
"__export__.stock_quant_350522_71a6c888","MLT/Stock","SK6812MINI","SK6812MINI led","Materials","5.0","0.0"
"__export__.stock_quant_350695_f7f77e87","PS/Prepair","AMP-B191","Breadboard Power Supply","Saleable","24.0","0.0"
"__export__.stock_quant_350866_a6f41294","WSSpb/Stock","AMP-X283","Нормально закрытый соленоидный клапан","Saleable","2.0","0.0"
"__export__.stock_quant_350973_beb68ab2","PS/Kits","AMP-X036-R","Зажим «Крокодил» (красный)","Saleable","682.0","0.0"
"__export__.stock_quant_351042_f0cfd94a","M-Pla/Stock","YC164-JR-071KL","Резисторная сборка 1K 5% SMD 0603x4 YC164-JR-071KL (CAY16-102J4LF)","Materials","5.0","0.0"
"__export__.stock_quant_351162_edc6e737","OF/Stock","AMP-X592","Зубчатый ремень GT2 / 10 мм / 3 м","Retirement","1.0","0.0"
"__export__.stock_quant_351165_f5e77ffa","OF/Stock","AMP-X611","Pi Zero USB Stem","Saleable","1.0","0.0"
"__export__.stock_quant_351166_9ef5b38f","OF/Stock","AMP-X612","Чехол Kitty Case для micro:bit / оранжевый","Saleable","2.0","0.0"
"__export__.stock_quant_351168_e0596fab","OF/Stock","AMP-X614","Драйвер сервоприводов 4tronix servo:bit","Saleable","1.0","0.0"
"__export__.stock_quant_351169_75c63cf6","OF/Stock","AMP-X617","Датчик влажности Proto-PIC","Saleable","2.0","0.0"
"__export__.stock_quant_351170_05055b3f","OF/Stock","AMP-X620","Ультразвуковой дальномер 4tronix Ultrasonic Breakout","Saleable","2.0","0.0"
"__export__.stock_quant_351171_5e75d33b","OF/Stock","AMP-X621","Светодиодное лицо робота 4tronix BitFace Breakout","Saleable","1.0","0.0"
"__export__.stock_quant_351172_e9ab7318","OF/Stock","AMP-X649","Шпатель (75 мм)","Saleable","1.0","0.0"
"__export__.stock_quant_351176_515ccbf8","OF/Stock","NOO-L001-W","Пульт сенсорный nooLite PG311 (3 канала, белый)","Saleable","1.0","0.0"
"__export__.stock_quant_351177_071df9ef","OF/Stock","NOO-L002-C","Пульт кнопочный nooLite PG212 (2 канала, шампань)","Saleable","1.0","0.0"
"__export__.stock_quant_351178_61e76173","OF/Stock","NOO-L002-K","Пульт кнопочный nooLite PG212 (2 канала, чёрный)","Saleable","1.0","0.0"
"__export__.stock_quant_351179_d89d6ef0","OF/Stock","NOO-L002-W","Пульт кнопочный nooLite PG212 (2 канала, белый)","Saleable","1.0","0.0"
"__export__.stock_quant_351180_c8fb3e89","OF/Stock","NOO-L003-C","Пульт кнопочный nooLite PG412 (4 канала, шампань)","Saleable","1.0","0.0"
"__export__.stock_quant_351181_96d57e83","OF/Stock","NOO-L003-K","Пульт кнопочный nooLite PG412 (4 канала, чёрный)","Saleable","1.0","0.0"
"__export__.stock_quant_351182_1d850740","OF/Stock","NOO-L003-W","Пульт кнопочный nooLite PG412 (4 канала, белый)","Saleable","1.0","0.0"
"__export__.stock_quant_351183_e9c493f7","OF/Stock","NOO-L004","Пульт-брелок nooLite PN411 (4 канала)","Saleable","1.0","0.0"
"__export__.stock_quant_351185_eddbc9a3","OF/Stock","NOO-L006","Пульт сенсорный nooLite PU411 (4 канала, белый)","Saleable","1.0","0.0"
"__export__.stock_quant_351186_48f40bf6","OF/Stock","NOO-L007","Умная розетка nooLite SRF-1-3000 с дистанционным управлением (3000 Вт)","Saleable","1.0","0.0"
"__export__.stock_quant_351187_b6bf70fc","OF/Stock","NOO-L010","Беспроводной выключатель nooLite SRF-10-1000 (6×1000 Вт, 4×600 Вт)","Saleable","1.0","0.0"
"__export__.stock_quant_351188_79e06314","OF/Stock","NOO-L015","Контроллер беспроводных выключателей nooLite PRF-64","Saleable","1.0","0.0"
"__export__.stock_quant_351189_23dbc64a","OF/Stock","NOO-L016","Адаптер nooLite MTRF-64 USB","Saleable","1.0","0.0"
"__export__.stock_quant_351190_f505457c","OF/Stock","NOO-L017","Модуль-приёмопередатчик nooLite МТRF-64","Saleable","1.0","0.0"
"__export__.stock_quant_351191_d7632e38","OF/Stock","OMV-002","Корпус для OpenMV H7","Retirement","1.0","0.0"
"__export__.stock_quant_351192_66867be0","OF/Stock","OMV-003","Плата расширения OpenMV LCD Shield","Saleable","1.0","0.0"
"__export__.stock_quant_351193_e400a50d","OF/Stock","OMV-004","Плата расширения OpenMV Wireless TV Shield","Saleable","1.0","0.0"
"__export__.stock_quant_351194_ec020f63","OF/Stock","OMV-006","ИК-объектив OpenMV IR Lens","Saleable","1.0","0.0"
"__export__.stock_quant_351197_536fc1dd","OF/Stock","OMV-009","Объектив OpenMV Ultra Wide Angle Lens","Saleable","1.0","0.0"
"__export__.stock_quant_351207_2c80c745","OF/Stock","AMP-V13186","Экран E-Ink 4,2” / 400×300 / монохромный","Saleable","1.0","0.0"
"__export__.stock_quant_351208_9c7f26ab","OF/Stock","AMP-V13379","Экран E-Ink 4,2” / 400×300 / красный v1","Retirement","1.0","0.0"
"__export__.stock_quant_351210_65d473a4","OF/Stock","AMP-V14188","Экран E-Ink 4,2” / 400×300 / жёлтый ","Saleable","1.0","0.0"
"__export__.stock_quant_351211_89ba493f","OF/Stock","AMP-V14266","Экран E-Ink 1,54” / 152×152 / жёлтый","Retirement","1.0","0.0"
"__export__.stock_quant_351212_1bf8ed7c","OF/Stock","AMP-V14410","Экран E-Ink 5,83” / 600×448 / монохромный v1","Retirement","1.0","0.0"
"__export__.stock_quant_351213_42877828","OF/Stock","AMP-V14411","Экран E-Ink 5,83” / 600×448 / красный v1","Retirement","1.0","0.0"
"__export__.stock_quant_351223_567ef639","PS/Manufacturing","R1114Q331A-TR-FE","R1114Q331A-TR-FE","Materials","75.0","0.0"
"__export__.stock_quant_351654_fd151490","OF/Stock","FIT0005","Крепление для инфракрасного дальномера","Saleable","2.0","0.0"
"__export__.stock_quant_351657_ebbb9d77","OF/Stock","ISBN-978-5-97060-750-3","BBC micro:bit. Официальное руководство пользователя","Saleable","3.0","0.0"
"__export__.stock_quant_351658_acaed9a4","OF/Stock","KIT-5645","Светодиодная матрица Kitronik ZIP Tile","Saleable","1.0","0.0"
"__export__.stock_quant_351659_bdd8bda4","OF/Stock","KIT-5672","Светодиодный диск Kitronik ZIP Halo HD","Saleable","1.0","0.0"
"__export__.stock_quant_351660_deab99c1","OF/Stock","PIM353","Светодиодная матрица Pimoroni scroll:bit","Saleable","1.0","0.0"
"__export__.stock_quant_351661_af13b5d6","OF/Stock","PIM355","Плата мониторинга окружающей среды Pimoroni enviro:bit","Saleable","1.0","0.0"
"__export__.stock_quant_351665_18d85939","OF/Stock","PIM468","Аркадный автомат Pimoroni Picade 8″","Saleable","1.0","0.0"
"__export__.stock_quant_351666_5500f3b6","OF/Stock","SEN0170","Анемометр","Saleable","1.0","0.0"
"__export__.stock_quant_351726_b6c04eba","PS/Mount","GRM1885C1H471JA01D","GRM1885C1H471JA01D","Materials","1.0","0.0"
"__export__.stock_quant_351731_942ac65c","PS/Manufacturing","LMC555CMM","LMC555CMM","Materials","224.0","0.0"
"__export__.stock_quant_351761_00539c58","PS/Manufacturing","3362P-1-103LF","3362P-1-103LF 100K","Materials","279.0","0.0"
"__export__.stock_quant_351764_a769bfd8","PS/Manufacturing","PBD-40","PBD-40 (KLS1-208-2-40-S)","Materials","21.0","0.0"
"__export__.stock_quant_351767_0b40ed3a","PS/Manufacturing","TAJD336K035RNJ","TAJD336K035RNJ","Materials","4.0","0.0"
"__export__.stock_quant_352022_35492fc7","PS/Manufacturing","CAY16-473J4LF","CAY16-473J4LF","Materials","35.0","0.0"
"__export__.stock_quant_352023_bdb3e262","PS/Manufacturing","CC0402KRX7R9BB103","CC0402KRX7R9BB103","Materials","190.0","0.0"
"__export__.stock_quant_352025_245d5de3","PS/Manufacturing","CC0603JRNPO9BN681","CC0603JRNPO9BN681 (GRM1885C1H681JA01D)","Materials","103.0","0.0"
"__export__.stock_quant_352028_b115602d","PS/Manufacturing","RC0603FR-07240RL","RC0603FR-07240RL (CR0603-FX-2400ELF )","Materials","175.0","0.0"
"__export__.stock_quant_352031_20b1e98a","PS/Manufacturing","LM324DR2G","LM324DR2G","Materials","60.0","0.0"
"__export__.stock_quant_352034_91e692e7","PS/Manufacturing","MBR230LSFT1G","MBR230LSFT1G","Materials","115.0","0.0"
"__export__.stock_quant_352045_4d7e547b","PS/Manufacturing","RC0603FR-07820RL","RC0603FR-07820RL","Materials","110.0","0.0"
"__export__.stock_quant_352118_d3ca3269","AMPRU/Stock","AMP-X128","Резистор изгиба (95 мм)","Saleable","11.0","3.0"
"__export__.stock_quant_352122_6d8f44df","AMPRU/Stock","ABX00018","Arduino MKR GSM 1400","Saleable","9.0","0.0"
"__export__.stock_quant_352340_cd07a15b","MLT/Stock","LMV358IDR","LMV358IDR SOIC-8-3.9","Materials","15.0","0.0"
"__export__.stock_quant_352451_e997fcdf","PS/Prepair","AMP-X249-G","Ручка потенциометра RR4811-G (зелёная)","Saleable","140.0","0.0"
"__export__.stock_quant_352507_e72e9177","OF/Stock","AMP-S016","Микроник","Saleable","13.0","0.0"
"__export__.stock_quant_352509_78c50722","OF/Stock","AMP-S025","Платформа #Робоняша","Saleable","1.0","0.0"
"__export__.stock_quant_352514_a1dfc9f1","OF/Stock","AMP-S053","Драгстер (Расширенный набор)","Saleable","1.0","0.0"
"__export__.stock_quant_352521_89420fca","OF/Stock","AMP-V14412","Экран E-Ink 5,83” / 600×448 / жёлтый ","Saleable","1.0","0.0"
"__export__.stock_quant_352527_67d49a42","OF/Stock","AMP-V8552","Оптический сканер отпечатков пальцев","Saleable","1.0","0.0"
"__export__.stock_quant_353164_c448fcba","PS/Prepair/AMZN","AMP-S060-EN","Savage Soldering: Claw and Solder","New","1.0","0.0"
"__export__.stock_quant_353221_2f5d2571","PS/Kits","AMP-X230","Микротумблер SMTS-102","Saleable","173.0","0.0"
"__export__.stock_quant_353351_c8ae9633","AMPRU/Stock","AMP-W003","Кабель питания от батарейки Крона","Saleable","5.0","0.0"
"__export__.stock_quant_353364_4a4dc24a","SS/Stock/Market","AMP-B128","Модуль подтяжки (Troyka-модуль)","Saleable","14.0","0.0"
"__export__.stock_quant_353367_40b2b553","WSSpb/Stock","AMP-X240","Кабельный ввод с амортизатором","Saleable","12.0","0.0"
"__export__.stock_quant_353369_ca049edc","WSSpb/Stock","AMP-X276","Моторизованный шаровой кран CWX-15Q (3/4 дюйма)","Saleable","3.0","0.0"
